Province,Date,Sex,Age,Cumulative number of people (Vaccinedose1)
Prince Edward Island,2021-05-29,f,50–59,8548
Prince Edward Island,2021-05-29,f,60–69,9987
Prince Edward Island,2021-05-29,f,70–79,7219
Prince Edward Island,2021-05-29,f,80+,4147
Prince Edward Island,2021-05-29,m,18–29,3249
Prince Edward Island,2021-05-29,m,30–39,2691
Prince Edward Island,2021-05-29,m,40–49,3983
Prince Edward Island,2021-05-29,m,50–59,7323
Prince Edward Island,2021-05-29,m,60–69,8962
Prince Edward Island,2021-05-29,m,70–79,6488
Prince Edward Island,2021-05-29,m,80+,2718
Prince Edward Island,2021-05-29,Other,18–29,0
Prince Edward Island,2021-05-29,Other,30–39,0
Prince Edward Island,2021-05-29,Other,40–49,0
Prince Edward Island,2021-05-29,Other,50–59,0
Prince Edward Island,2021-05-29,Other,60–69,0
Prince Edward Island,2021-05-29,Other,70–79,0
Prince Edward Island,2021-05-29,Other,80+,0
Prince Edward Island,2021-05-29,Unknown,18–29,6
Prince Edward Island,2021-05-29,Unknown,30–39,0
Prince Edward Island,2021-05-29,Unknown,40–49,6
Prince Edward Island,2021-05-29,Unknown,50–59,14
Prince Edward Island,2021-05-29,Unknown,60–69,0
Prince Edward Island,2021-05-29,Unknown,70–79,0
Prince Edward Island,2021-05-29,Unknown,80+,0
Prince Edward Island,2021-05-29,Not reported,18–29,0
Prince Edward Island,2021-05-29,Not reported,30–39,0
Prince Edward Island,2021-05-29,Not reported,40–49,0
Prince Edward Island,2021-05-29,Not reported,50–59,0
Prince Edward Island,2021-05-29,Not reported,60–69,0
Prince Edward Island,2021-05-29,Not reported,70–79,0
Prince Edward Island,2021-05-29,Not reported,80+,0
Nova Scotia,2021-05-29,All sexes,18–29,25543
Nova Scotia,2021-05-29,All sexes,30–39,51892
Nova Scotia,2021-05-29,All sexes,40–49,84206
Nova Scotia,2021-05-29,All sexes,50–59,115188
Nova Scotia,2021-05-29,All sexes,60–69,126950
Nova Scotia,2021-05-29,All sexes,70–79,89065
Nova Scotia,2021-05-29,All sexes,80+,43252
Nova Scotia,2021-05-29,f,18–29,16213
Nova Scotia,2021-05-29,f,30–39,29264
Nova Scotia,2021-05-29,f,40–49,46172
Nova Scotia,2021-05-29,f,50–59,61265
Nova Scotia,2021-05-29,f,60–69,66481
Nova Scotia,2021-05-29,f,70–79,46900
Nova Scotia,2021-05-29,f,80+,25845
Nova Scotia,2021-05-29,m,18–29,9328
Nova Scotia,2021-05-29,m,30–39,22628
Nova Scotia,2021-05-29,m,40–49,38030
Nova Scotia,2021-05-29,m,50–59,53916
Nova Scotia,2021-05-29,m,60–69,60469
Nova Scotia,2021-05-29,m,70–79,42165
Nova Scotia,2021-05-29,m,80+,17407
Nova Scotia,2021-05-29,Other,18–29,0
Nova Scotia,2021-05-29,Other,30–39,0
Nova Scotia,2021-05-29,Other,40–49,0
Nova Scotia,2021-05-29,Other,50–59,0
Nova Scotia,2021-05-29,Other,60–69,0
Nova Scotia,2021-05-29,Other,70–79,0
Nova Scotia,2021-05-29,Other,80+,0
Nova Scotia,2021-05-29,Unknown,18–29,2
Nova Scotia,2021-05-29,Unknown,30–39,0
Nova Scotia,2021-05-29,Unknown,40–49,4
Nova Scotia,2021-05-29,Unknown,50–59,7
Nova Scotia,2021-05-29,Unknown,60–69,0
Nova Scotia,2021-05-29,Unknown,70–79,0
Nova Scotia,2021-05-29,Unknown,80+,0
Nova Scotia,2021-05-29,Not reported,18–29,0
Nova Scotia,2021-05-29,Not reported,30–39,0
Nova Scotia,2021-05-29,Not reported,40–49,0
Nova Scotia,2021-05-29,Not reported,50–59,0
Nova Scotia,2021-05-29,Not reported,60–69,0
Nova Scotia,2021-05-29,Not reported,70–79,0
Nova Scotia,2021-05-29,Not reported,80+,0
New Brunswick,2021-05-29,All sexes,18–29,38980
New Brunswick,2021-05-29,All sexes,30–39,43196
New Brunswick,2021-05-29,All sexes,40–49,60404
New Brunswick,2021-05-29,All sexes,50–59,82741
New Brunswick,2021-05-29,All sexes,60–69,96626
New Brunswick,2021-05-29,All sexes,70–79,70523
New Brunswick,2021-05-29,All sexes,80+,34819
New Brunswick,2021-05-29,f,18–29,21731
New Brunswick,2021-05-29,f,30–39,23641
New Brunswick,2021-05-29,f,40–49,32938
New Brunswick,2021-05-29,f,50–59,43733
New Brunswick,2021-05-29,f,60–69,50354
New Brunswick,2021-05-29,f,70–79,36680
New Brunswick,2021-05-29,f,80+,20634
New Brunswick,2021-05-29,m,18–29,17204
New Brunswick,2021-05-29,m,30–39,19539
New Brunswick,2021-05-29,m,40–49,27454
New Brunswick,2021-05-29,m,50–59,38996
New Brunswick,2021-05-29,m,60–69,46265
New Brunswick,2021-05-29,m,70–79,33837
New Brunswick,2021-05-29,m,80+,14185
New Brunswick,2021-05-29,Other,18–29,0
New Brunswick,2021-05-29,Other,30–39,0
New Brunswick,2021-05-29,Other,40–49,0
New Brunswick,2021-05-29,Other,50–59,0
New Brunswick,2021-05-29,Other,60–69,0
New Brunswick,2021-05-29,Other,70–79,0
New Brunswick,2021-05-29,Other,80+,0
New Brunswick,2021-05-29,Unknown,18–29,45
New Brunswick,2021-05-29,Unknown,30–39,16
New Brunswick,2021-05-29,Unknown,40–49,12
New Brunswick,2021-05-29,Unknown,50–59,12
New Brunswick,2021-05-29,Unknown,60–69,7
New Brunswick,2021-05-29,Unknown,70–79,6
New Brunswick,2021-05-29,Unknown,80+,0
New Brunswick,2021-05-29,Not reported,18–29,0
New Brunswick,2021-05-29,Not reported,30–39,0
New Brunswick,2021-05-29,Not reported,40–49,0
New Brunswick,2021-05-29,Not reported,50–59,0
New Brunswick,2021-05-29,Not reported,60–69,0
New Brunswick,2021-05-29,Not reported,70–79,0
New Brunswick,2021-05-29,Not reported,80+,0
Quebec,2021-05-29,All sexes,18–29,524498
Quebec,2021-05-29,All sexes,30–39,659656
Quebec,2021-05-29,All sexes,40–49,780411
Quebec,2021-05-29,All sexes,50–59,903299
Quebec,2021-05-29,All sexes,60–69,1028307
Quebec,2021-05-29,All sexes,70–79,721955
Quebec,2021-05-29,All sexes,80+,395327
Quebec,2021-05-29,f,18–29,288676
Quebec,2021-05-29,f,30–39,348371
Quebec,2021-05-29,f,40–49,403362
Quebec,2021-05-29,f,50–59,460856
Quebec,2021-05-29,f,60–69,525749
Quebec,2021-05-29,f,70–79,380203
Quebec,2021-05-29,f,80+,239683
Quebec,2021-05-29,m,18–29,235254
Quebec,2021-05-29,m,30–39,310910
Quebec,2021-05-29,m,40–49,376777
Quebec,2021-05-29,m,50–59,442173
Quebec,2021-05-29,m,60–69,502321
Quebec,2021-05-29,m,70–79,341604
Quebec,2021-05-29,m,80+,155588
Quebec,2021-05-29,Other,18–29,0
Quebec,2021-05-29,Other,30–39,0
Quebec,2021-05-29,Other,40–49,0
Quebec,2021-05-29,Other,50–59,0
Quebec,2021-05-29,Other,60–69,0
Quebec,2021-05-29,Other,70–79,0
Quebec,2021-05-29,Other,80+,0
Quebec,2021-05-29,Unknown,18–29,568
Quebec,2021-05-29,Unknown,30–39,375
Quebec,2021-05-29,Unknown,40–49,272
Quebec,2021-05-29,Unknown,50–59,270
Quebec,2021-05-29,Unknown,60–69,237
Quebec,2021-05-29,Unknown,70–79,148
Quebec,2021-05-29,Unknown,80+,56
Quebec,2021-05-29,Not reported,18–29,0
Quebec,2021-05-29,Not reported,30–39,0
Quebec,2021-05-29,Not reported,40–49,0
Quebec,2021-05-29,Not reported,50–59,0
Quebec,2021-05-29,Not reported,60–69,0
Quebec,2021-05-29,Not reported,70–79,0
Quebec,2021-05-29,Not reported,80+,0
Ontario,2021-05-29,All sexes,18–29,1173107
Ontario,2021-05-29,All sexes,30–39,1098690
Ontario,2021-05-29,All sexes,40–49,1191952
Ontario,2021-05-29,All sexes,50–59,1512744
Ontario,2021-05-29,All sexes,60–69,1488990
Ontario,2021-05-29,All sexes,70–79,1013632
Ontario,2021-05-29,All sexes,80+,587456
Ontario,2021-05-29,f,18–29,613122
Ontario,2021-05-29,f,30–39,571368
Ontario,2021-05-29,f,40–49,633378
Ontario,2021-05-29,f,50–59,789174
Ontario,2021-05-29,f,60–69,776749
Ontario,2021-05-29,f,70–79,538361
Ontario,2021-05-29,f,80+,347010
Ontario,2021-05-29,m,18–29,555322
Ontario,2021-05-29,m,30–39,523947
Ontario,2021-05-29,m,40–49,555973
Ontario,2021-05-29,m,50–59,721140
Ontario,2021-05-29,m,60–69,710538
Ontario,2021-05-29,m,70–79,474042
Ontario,2021-05-29,m,80+,237787
Ontario,2021-05-29,Other,18–29,0
Ontario,2021-05-29,Other,30–39,0
Ontario,2021-05-29,Other,40–49,0
Ontario,2021-05-29,Other,50–59,0
Ontario,2021-05-29,Other,60–69,0
Ontario,2021-05-29,Other,70–79,0
Ontario,2021-05-29,Other,80+,0
Ontario,2021-05-29,Unknown,18–29,4663
Ontario,2021-05-29,Unknown,30–39,3375
Ontario,2021-05-29,Unknown,40–49,2601
Ontario,2021-05-29,Unknown,50–59,2430
Ontario,2021-05-29,Unknown,60–69,1703
Ontario,2021-05-29,Unknown,70–79,1229
Ontario,2021-05-29,Unknown,80+,2659
Ontario,2021-05-29,Not reported,18–29,0
Ontario,2021-05-29,Not reported,30–39,0
Ontario,2021-05-29,Not reported,40–49,0
Ontario,2021-05-29,Not reported,50–59,0
Ontario,2021-05-29,Not reported,60–69,0
Ontario,2021-05-29,Not reported,70–79,0
Ontario,2021-05-29,Not reported,80+,0
Manitoba,2021-05-29,All sexes,18–29,95830
Manitoba,2021-05-29,All sexes,30–39,103898
Manitoba,2021-05-29,All sexes,40–49,110180
Manitoba,2021-05-29,All sexes,50–59,123615
Manitoba,2021-05-29,All sexes,60–69,132217
Manitoba,2021-05-29,All sexes,70–79,89482
Manitoba,2021-05-29,All sexes,80+,53671
Manitoba,2021-05-29,f,18–29,50189
Manitoba,2021-05-29,f,30–39,54282
Manitoba,2021-05-29,f,40–49,57593
Manitoba,2021-05-29,f,50–59,64157
Manitoba,2021-05-29,f,60–69,68190
Manitoba,2021-05-29,f,70–79,47422
Manitoba,2021-05-29,f,80+,32345
Manitoba,2021-05-29,m,18–29,45479
Manitoba,2021-05-29,m,30–39,49575
Manitoba,2021-05-29,m,40–49,52568
Manitoba,2021-05-29,m,50–59,59427
Manitoba,2021-05-29,m,60–69,63978
Manitoba,2021-05-29,m,70–79,42034
Manitoba,2021-05-29,m,80+,21323
Manitoba,2021-05-29,Other,18–29,0
Manitoba,2021-05-29,Other,30–39,0
Manitoba,2021-05-29,Other,40–49,0
Manitoba,2021-05-29,Other,50–59,0
Manitoba,2021-05-29,Other,60–69,0
Manitoba,2021-05-29,Other,70–79,0
Manitoba,2021-05-29,Other,80+,0
Manitoba,2021-05-29,Unknown,18–29,162
Manitoba,2021-05-29,Unknown,30–39,41
Manitoba,2021-05-29,Unknown,40–49,19
Manitoba,2021-05-29,Unknown,50–59,31
Manitoba,2021-05-29,Unknown,60–69,49
Manitoba,2021-05-29,Unknown,70–79,26
Manitoba,2021-05-29,Unknown,80+,3
Manitoba,2021-05-29,Not reported,18–29,0
Manitoba,2021-05-29,Not reported,30–39,0
Manitoba,2021-05-29,Not reported,40–49,0
Manitoba,2021-05-29,Not reported,50–59,0
Manitoba,2021-05-29,Not reported,60–69,0
Manitoba,2021-05-29,Not reported,70–79,0
Manitoba,2021-05-29,Not reported,80+,0
Saskatchewan,2021-05-29,All sexes,18–29,83620
Saskatchewan,2021-05-29,All sexes,30–39,97829
Saskatchewan,2021-05-29,All sexes,40–49,98887
Saskatchewan,2021-05-29,All sexes,50–59,106115
Saskatchewan,2021-05-29,All sexes,60–69,115212
Saskatchewan,2021-05-29,All sexes,70–79,70729
Saskatchewan,2021-05-29,All sexes,80+,46452
Saskatchewan,2021-05-29,f,18–29,44382
Saskatchewan,2021-05-29,f,30–39,50993
Saskatchewan,2021-05-29,f,40–49,50991
Saskatchewan,2021-05-29,f,50–59,54750
Saskatchewan,2021-05-29,f,60–69,58386
Saskatchewan,2021-05-29,f,70–79,36699
Saskatchewan,2021-05-29,f,80+,28001
Saskatchewan,2021-05-29,m,18–29,39103
Saskatchewan,2021-05-29,m,30–39,46655
Saskatchewan,2021-05-29,m,40–49,47734
Saskatchewan,2021-05-29,m,50–59,51147
Saskatchewan,2021-05-29,m,60–69,56609
Saskatchewan,2021-05-29,m,70–79,33956
Saskatchewan,2021-05-29,m,80+,18420
Saskatchewan,2021-05-29,Other,18–29,0
Saskatchewan,2021-05-29,Other,30–39,0
Saskatchewan,2021-05-29,Other,40–49,0
Saskatchewan,2021-05-29,Other,50–59,0
Saskatchewan,2021-05-29,Other,60–69,0
Saskatchewan,2021-05-29,Other,70–79,0
Saskatchewan,2021-05-29,Other,80+,0
Saskatchewan,2021-05-29,Unknown,18–29,135
Saskatchewan,2021-05-29,Unknown,30–39,181
Saskatchewan,2021-05-29,Unknown,40–49,162
Saskatchewan,2021-05-29,Unknown,50–59,218
Saskatchewan,2021-05-29,Unknown,60–69,217
Saskatchewan,2021-05-29,Unknown,70–79,74
Saskatchewan,2021-05-29,Unknown,80+,31
Saskatchewan,2021-05-29,Not reported,18–29,0
Saskatchewan,2021-05-29,Not reported,30–39,0
Saskatchewan,2021-05-29,Not reported,40–49,0
Saskatchewan,2021-05-29,Not reported,50–59,0
Saskatchewan,2021-05-29,Not reported,60–69,0
Saskatchewan,2021-05-29,Not reported,70–79,0
Saskatchewan,2021-05-29,Not reported,80+,0
Alberta,2021-05-29,All sexes,18–29,319025
Alberta,2021-05-29,All sexes,30–39,383124
Alberta,2021-05-29,All sexes,40–49,380456
Alberta,2021-05-29,All sexes,50–59,388168
Alberta,2021-05-29,All sexes,60–69,386864
Alberta,2021-05-29,All sexes,70–79,229621
Alberta,2021-05-29,All sexes,80+,124254
Alberta,2021-05-29,f,18–29,169451
Alberta,2021-05-29,f,30–39,200534
Alberta,2021-05-29,f,40–49,197635
Alberta,2021-05-29,f,50–59,200214
Alberta,2021-05-29,f,60–69,197661
Alberta,2021-05-29,f,70–79,119690
Alberta,2021-05-29,f,80+,72953
Alberta,2021-05-29,m,18–29,149494
Alberta,2021-05-29,m,30–39,182539
Alberta,2021-05-29,m,40–49,182806
Alberta,2021-05-29,m,50–59,187942
Alberta,2021-05-29,m,60–69,189198
Alberta,2021-05-29,m,70–79,109924
Alberta,2021-05-29,m,80+,51300
Alberta,2021-05-29,Other,18–29,0
Alberta,2021-05-29,Other,30–39,0
Alberta,2021-05-29,Other,40–49,0
Alberta,2021-05-29,Other,50–59,0
Alberta,2021-05-29,Other,60–69,0
Alberta,2021-05-29,Other,70–79,0
Alberta,2021-05-29,Other,80+,0
Alberta,2021-05-29,Unknown,18–29,80
Alberta,2021-05-29,Unknown,30–39,51
Alberta,2021-05-29,Unknown,40–49,15
Alberta,2021-05-29,Unknown,50–59,12
Alberta,2021-05-29,Unknown,60–69,5
Alberta,2021-05-29,Unknown,70–79,7
Alberta,2021-05-29,Unknown,80+,1
Alberta,2021-05-29,Not reported,18–29,0
Alberta,2021-05-29,Not reported,30–39,0
Alberta,2021-05-29,Not reported,40–49,0
Alberta,2021-05-29,Not reported,50–59,0
Alberta,2021-05-29,Not reported,60–69,0
Alberta,2021-05-29,Not reported,70–79,0
Alberta,2021-05-29,Not reported,80+,0
British Columbia,2021-05-29,All sexes,18–29,388768
British Columbia,2021-05-29,All sexes,30–39,450769
British Columbia,2021-05-29,All sexes,40–49,456332
British Columbia,2021-05-29,All sexes,50–59,529907
British Columbia,2021-05-29,All sexes,60–69,559630
British Columbia,2021-05-29,All sexes,70–79,396238
British Columbia,2021-05-29,All sexes,80+,219021
British Columbia,2021-05-29,f,18–29,207377
British Columbia,2021-05-29,f,30–39,234474
British Columbia,2021-05-29,f,40–49,241095
British Columbia,2021-05-29,f,50–59,278868
British Columbia,2021-05-29,f,60–69,293717
British Columbia,2021-05-29,f,70–79,206702
British Columbia,2021-05-29,f,80+,125011
British Columbia,2021-05-29,m,18–29,181279
British Columbia,2021-05-29,m,30–39,216190
British Columbia,2021-05-29,m,40–49,215165
British Columbia,2021-05-29,m,50–59,250979
British Columbia,2021-05-29,m,60–69,265860
British Columbia,2021-05-29,m,70–79,189517
British Columbia,2021-05-29,m,80+,94003
British Columbia,2021-05-29,Other,18–29,0
British Columbia,2021-05-29,Other,30–39,0
British Columbia,2021-05-29,Other,40–49,0
British Columbia,2021-05-29,Other,50–59,1
British Columbia,2021-05-29,Other,60–69,0
British Columbia,2021-05-29,Other,70–79,0
British Columbia,2021-05-29,Other,80+,0
British Columbia,2021-05-29,Unknown,18–29,112
British Columbia,2021-05-29,Unknown,30–39,105
British Columbia,2021-05-29,Unknown,40–49,72
British Columbia,2021-05-29,Unknown,50–59,59
British Columbia,2021-05-29,Unknown,60–69,53
British Columbia,2021-05-29,Unknown,70–79,19
British Columbia,2021-05-29,Unknown,80+,7
British Columbia,2021-05-29,Not reported,18–29,0
British Columbia,2021-05-29,Not reported,30–39,0
British Columbia,2021-05-29,Not reported,40–49,0
British Columbia,2021-05-29,Not reported,50–59,0
British Columbia,2021-05-29,Not reported,60–69,0
British Columbia,2021-05-29,Not reported,70–79,0
British Columbia,2021-05-29,Not reported,80+,0
Yukon,2021-05-29,All sexes,18–29,4378
Yukon,2021-05-29,All sexes,30–39,5505
Yukon,2021-05-29,All sexes,40–49,4613
Yukon,2021-05-29,All sexes,50–59,4624
Yukon,2021-05-29,All sexes,60–69,4670
Yukon,2021-05-29,All sexes,70–79,2417
Yukon,2021-05-29,All sexes,80+,778
Yukon,2021-05-29,f,18–29,2269
Yukon,2021-05-29,f,30–39,2873
Yukon,2021-05-29,f,40–49,2456
Yukon,2021-05-29,f,50–59,2370
Yukon,2021-05-29,f,60–69,2294
Yukon,2021-05-29,f,70–79,1129
Yukon,2021-05-29,f,80+,406
Yukon,2021-05-29,m,18–29,2104
Yukon,2021-05-29,m,30–39,2632
Yukon,2021-05-29,m,40–49,2146
Yukon,2021-05-29,m,50–59,2254
Yukon,2021-05-29,m,60–69,2371
Yukon,2021-05-29,m,70–79,1282
Yukon,2021-05-29,m,80+,372
Yukon,2021-05-29,Other,18–29,0
Yukon,2021-05-29,Other,30–39,0
Yukon,2021-05-29,Other,40–49,0
Yukon,2021-05-29,Other,50–59,0
Yukon,2021-05-29,Other,60–69,0
Yukon,2021-05-29,Other,70–79,0
Yukon,2021-05-29,Other,80+,0
Yukon,2021-05-29,Unknown,18–29,5
Yukon,2021-05-29,Unknown,30–39,0
Yukon,2021-05-29,Unknown,40–49,11
Yukon,2021-05-29,Unknown,50–59,0
Yukon,2021-05-29,Unknown,60–69,5
Yukon,2021-05-29,Unknown,70–79,6
Yukon,2021-05-29,Unknown,80+,0
Yukon,2021-05-29,Not reported,18–29,0
Yukon,2021-05-29,Not reported,30–39,0
Yukon,2021-05-29,Not reported,40–49,0
Yukon,2021-05-29,Not reported,50–59,0
Yukon,2021-05-29,Not reported,60–69,0
Yukon,2021-05-29,Not reported,70–79,0
Yukon,2021-05-29,Not reported,80+,0
Northwest Territories,2021-05-29,All sexes,18–29,5157
Northwest Territories,2021-05-29,All sexes,30–39,5874
Northwest Territories,2021-05-29,All sexes,40–49,5255
Northwest Territories,2021-05-29,All sexes,50–59,5612
Northwest Territories,2021-05-29,All sexes,60–69,3962
Northwest Territories,2021-05-29,All sexes,70–79,1623
Northwest Territories,2021-05-29,All sexes,80+,527
Northwest Territories,2021-05-29,f,18–29,2499
Northwest Territories,2021-05-29,f,30–39,2814
Northwest Territories,2021-05-29,f,40–49,2498
Northwest Territories,2021-05-29,f,50–59,2486
Northwest Territories,2021-05-29,f,60–69,1808
Northwest Territories,2021-05-29,f,70–79,760
Northwest Territories,2021-05-29,f,80+,280
Northwest Territories,2021-05-29,m,18–29,2653
Northwest Territories,2021-05-29,m,30–39,3060
Northwest Territories,2021-05-29,m,40–49,2757
Northwest Territories,2021-05-29,m,50–59,3126
Northwest Territories,2021-05-29,m,60–69,2154
Northwest Territories,2021-05-29,m,70–79,863
Northwest Territories,2021-05-29,m,80+,247
Northwest Territories,2021-05-29,Other,18–29,0
Northwest Territories,2021-05-29,Other,30–39,0
Northwest Territories,2021-05-29,Other,40–49,0
Northwest Territories,2021-05-29,Other,50–59,0
Northwest Territories,2021-05-29,Other,60–69,0
Northwest Territories,2021-05-29,Other,70–79,0
Northwest Territories,2021-05-29,Other,80+,0
Northwest Territories,2021-05-29,Unknown,18–29,5
Northwest Territories,2021-05-29,Unknown,30–39,0
Northwest Territories,2021-05-29,Unknown,40–49,0
Northwest Territories,2021-05-29,Unknown,50–59,0
Northwest Territories,2021-05-29,Unknown,60–69,0
Northwest Territories,2021-05-29,Unknown,70–79,0
Northwest Territories,2021-05-29,Unknown,80+,0
Northwest Territories,2021-05-29,Not reported,18–29,0
Northwest Territories,2021-05-29,Not reported,30–39,0
Northwest Territories,2021-05-29,Not reported,40–49,0
Northwest Territories,2021-05-29,Not reported,50–59,0
Northwest Territories,2021-05-29,Not reported,60–69,0
Northwest Territories,2021-05-29,Not reported,70–79,0
Northwest Territories,2021-05-29,Not reported,80+,0
Nunavut,2021-05-29,All sexes,70–79,650
Nunavut,2021-05-29,All sexes,80+,162
Nunavut,2021-05-29,f,70–79,298
Nunavut,2021-05-29,f,80+,90
Nunavut,2021-05-29,m,70–79,352
Nunavut,2021-05-29,m,80+,72
Nunavut,2021-05-29,Other,70–79,0
Nunavut,2021-05-29,Other,80+,0
Nunavut,2021-05-29,Unknown,70–79,0
Nunavut,2021-05-29,Unknown,80+,0
Nunavut,2021-05-29,Not reported,70–79,0
Nunavut,2021-05-29,Not reported,80+,0
Canada,2021-06-05,All sexes,0–4,1
Canada,2021-06-05,All sexes,12–17,933090
Canada,2021-06-05,All sexes,18–29,3261307
Canada,2021-06-05,All sexes,30–39,3283533
Canada,2021-06-05,All sexes,40–49,3432665
Canada,2021-06-05,All sexes,50–59,3973839
Canada,2021-06-05,All sexes,60–69,4082905
Canada,2021-06-05,All sexes,70–79,2770104
Canada,2021-06-05,All sexes,80+,1546346
Canada,2021-06-05,f,0–4,0
Canada,2021-06-05,f,12–17,470800
Canada,2021-06-05,f,18–29,1697271
Canada,2021-06-05,f,30–39,1702787
Canada,2021-06-05,f,40–49,1795520
Canada,2021-06-05,f,50–59,2056632
Canada,2021-06-05,f,60–69,2111729
Canada,2021-06-05,f,70–79,1458349
Canada,2021-06-05,f,80+,916076
Canada,2021-06-05,m,0–4,0
Canada,2021-06-05,m,12–17,461371
Canada,2021-06-05,m,18–29,1557186
